	mean_log	std_log	median_log	missing_ratio	n_nonzero
G_1773	1.2582896942781512	0.39482352964192974	1.1986780125956675	0.6504	874
G_1774	2.434141141166972	0.6787811619211898	2.445915610098719	0.35760000000000003	1606
G_1775	1.08802994365694	0.3322127552898289	1.0279511567642676	0.8488	378
G_1776	1.1831490913923877	0.3683780174919491	1.1085776527884794	0.6832	792
G_1777	1.6366113204420414	0.5658765986796939	1.6014460616840087	0.4968	1258
G_1778	1.426649273788276	0.46791559205753486	1.3448691767717065	0.6692	827
G_1779	1.061413214968261	0.3098632684833041	1.0043127299242693	0.7776000000000001	556
G_1780	2.156972183585181	0.6734615061815705	2.1611353743803523	0.45999999999999996	1350
G_1781	1.8407700509632716	0.6308330674981192	1.8239289134325336	0.5820000000000001	1045
G_1782	1.5047950788993496	0.5178508596540639	1.4178951816936511	0.6468	883
G_1783	1.5266437965550397	0.531843045118408	1.4690351894558469	0.6284000000000001	929
G_1784	1.548733613133396	0.5081194859958591	1.529600359909645	0.6719999999999999	820
G_1785	2.718645758139497	0.7219454821431213	2.758708156521126	0.498	1255
G_1786	1.2524887242299576	0.4276726105337179	1.1478667878225994	0.5908	1023
G_1787	1.0871580595476198	0.308919042055848	1.0321202886327214	0.7892	527
G_1788	1.635736631733838	0.5886100862279581	1.5970734844858594	0.494	1265
G_1789	1.3885138341560126	0.47852587098236093	1.3020046032285784	0.6252	937
G_1790	1.3544454874285703	0.46267585942543793	1.2715326439461299	0.6384000000000001	904
G_1791	2.309532804232553	0.7022243091176421	2.329909544314326	0.2904	1774
G_1792	2.9179652337807824	0.6673574752823352	2.932376244257285	0.4496	1376
G_1793	1.9481638234865992	0.683919953761846	1.9301304371427381	0.5432	1142
G_1794	1.4427024460557212	0.4834228125237713	1.3711503828782141	0.6648000000000001	838
G_1795	1.5044025582502958	0.5152369326898312	1.4652482743014827	0.5860000000000001	1035
G_1796	1.636307557989489	0.56876485288719	1.5736797768768602	0.6792	802
G_1797	2.004835521604204	0.6699391470228502	2.002449265072704	0.3476	1631
G_1798	1.265602259651284	0.4017818640535467	1.2115338825380524	0.704	740
G_1799	1.4229061038147917	0.49416704286243734	1.3513070850143252	0.5167999999999999	1208
G_1800	1.6861785336299906	0.5703626669054569	1.645427500867885	0.45720000000000005	1357
G_1801	0.9744259962863313	0.23445373471238637	0.9501312466393996	0.9192	202
G_1802	1.72010013111664	0.6121940311843785	1.6798788837614853	0.34040000000000004	1649
G_1803	1.1974146631335958	0.3772646458440852	1.138262798715011	0.6816	796
G_1804	1.5983042726393617	0.5261635617625633	1.5719271003761754	0.61	975
G_1805	2.7588107244573665	0.7132114120511789	2.82018662629086	0.41400000000000003	1465
G_1806	1.6519869813145949	0.5625259466266835	1.6083987276954672	0.5392	1152
G_1807	1.4057076903426788	0.4736119015234805	1.3293402315299283	0.6668000000000001	833
G_1808	2.7582658750920066	0.7371097304579731	2.795476493539562	0.32599999999999996	1685
G_1809	1.4006410351689516	0.4714202161560318	1.3324131344563075	0.5740000000000001	1065
G_1810	2.0663149613387652	0.647413891171614	2.0886763165565654	0.41600000000000004	1460
G_1811	1.7305007684724234	0.5852910572528535	1.7052289580144653	0.4296	1426
G_1812	1.3858231118154305	0.48692168156839777	1.307683727080649	0.6884	779
G_1813	1.7153882259737276	0.5587046274744107	1.7011116426526551	0.4992	1252
G_1814	1.1646886574001005	0.3588933175462435	1.0954900113672097	0.756	610
G_1815	1.4579986635925146	0.4597162233511968	1.4295023252468162	0.46519999999999995	1337
G_1816	1.9206851154417146	0.6686885142932992	1.8718332923817766	0.5640000000000001	1090
G_1817	1.364425532997229	0.47341102589394407	1.2704576655369118	0.7976	506
G_1818	1.738799226338903	0.6054269482176816	1.7074123012126048	0.5292	1177
G_1819	1.4866126673927222	0.506996051841527	1.40731966269369	0.5656	1086
G_1820	2.1259491368927352	0.6488972813815731	2.1149647886276544	0.43600000000000005	1410
G_1821	1.3755865973674652	0.4586963628974472	1.2832835352214371	0.6819999999999999	795
G_1822	2.087510568690034	0.667528173744373	2.067634226833848	0.5728	1068
G_1823	1.8450247943256535	0.5899438859375363	1.8331381776800115	0.5436000000000001	1141
G_1824	1.4007637054111342	0.4740673151580849	1.3188116763473408	0.604	990
G_1825	1.8742939570151744	0.6725867453265268	1.830714872042248	0.47319999999999995	1317
G_1826	1.297114628850679	0.4314990855889728	1.2108295446637949	0.7083999999999999	729
G_1827	1.5929933175030202	0.5584650530206384	1.5296073710459543	0.7096	726
G_1828	2.222984634065954	0.6969343557905586	2.2272310377852387	0.3992	1502
G_1829	1.5466053770206887	0.5263027786770753	1.5091727253789933	0.5267999999999999	1183
G_1830	1.3913665080217315	0.4656161728499449	1.3190123540365686	0.5396000000000001	1151
G_1831	1.1766853328172582	0.35207904903991566	1.1253782534776486	0.748	630
G_1832	1.0768557212749237	0.2975787690217048	1.0267992640493826	0.8244	439
G_1833	2.135146687662641	0.6936710345513799	2.155795152703899	0.5948	1013
G_1834	1.9414613725961378	0.6483591861662386	1.921083787590484	0.5067999999999999	1233
G_1835	1.3742716429385993	0.49366795253269763	1.261008314215699	0.5272	1182
G_1836	1.2374682853858379	0.3849300734113025	1.179192380689536	0.7016	746
G_1837	1.5313404796870893	0.5196688314822703	1.478636550617426	0.5187999999999999	1203
G_1838	3.5534026248751656	0.7948256874901396	3.592800427585953	0.5556	1111
G_1839	1.6017841433281492	0.513639781939079	1.5792546132900251	0.5084	1229
G_1840	1.1521781737978583	0.3631362521656135	1.071373250505926	0.8868	283
G_1841	1.2804897067429573	0.4041567622926545	1.2314812839463178	0.6468	883
G_1842	2.0459452184591553	0.6768427286008055	2.0265892492313533	0.40480000000000005	1488
G_1843	1.3309258509944608	0.4523302833122368	1.2517222781773323	0.5896	1026
G_1844	3.1381638805872805	0.8148810455806523	3.1703060942920085	0.34240000000000004	1644
G_1845	1.4761802397010364	0.4732500799578126	1.4292607679858942	0.6308	923
G_1846	1.7415822250117727	0.5792506408571637	1.721978472125634	0.35119999999999996	1622
G_1847	1.0956544709290827	0.31689836343068517	1.0392696573457545	0.7684	579
G_1848	1.0443513928989512	0.2908387496347904	1.0056571698677712	0.89	275
G_1849	1.4946531627833963	0.5254270378402538	1.4082531921183932	0.556	1110
G_1850	1.5136450597952302	0.5326025414786796	1.4098879476632957	0.6255999999999999	936
G_1851	1.04988479394639	0.29616706645793434	1.004449284717891	0.8251999999999999	437
G_1852	1.2097529828508005	0.3826126606404226	1.1446455204740844	0.6428	893
G_1853	2.1318519440449353	0.6650152296344093	2.1699620763223595	0.4728	1318
G_1854	1.2206589830313475	0.40599601244452455	1.1262928720858565	0.7604	599
G_1855	1.8092586383584346	0.6223446207814003	1.8023936994031509	0.44520000000000004	1387
G_1856	1.8310694259836768	0.6283905396707878	1.8084455514614484	0.31679999999999997	1708
G_1857	1.6015773506176112	0.5238242758299481	1.5636946152413935	0.636	910
G_1858	2.575823754713185	0.7209019261740914	2.6086627052334097	0.42200000000000004	1445
G_1859	1.3023072421460244	0.41914983324140326	1.2260983004812593	0.6424000000000001	894
G_1860	1.3443077950111726	0.4531187280910969	1.2548203431174685	0.5788	1053
G_1861	2.168178628764952	0.6697842804366461	2.1922622277645565	0.3356	1661
G_1862	1.5489986502581552	0.5266536701255302	1.5193378441055874	0.5536	1116
G_1863	2.6355411477605863	0.7665171568700306	2.676612522981798	0.45120000000000005	1372
G_1864	1.0050502139313844	0.27548668385869696	0.9585761359837057	0.88	300
G_1865	1.8864479324666297	0.6426820973566331	1.8548650234579704	0.374	1565
G_1866	2.4410770794479717	0.716770732329937	2.466590053093836	0.5344	1164
G_1867	1.3381605375213717	0.44545236129361593	1.2473003708154384	0.6416	896
G_1868	1.172528451725674	0.3840265481247916	1.0992819656638924	0.7112	722
G_1869	2.496644581640873	0.7595534276105826	2.5116320170921016	0.48040000000000005	1299
G_1870	2.0709424699152588	0.647771996260749	2.0601872438920794	0.4004	1499
G_1871	1.815937213126333	0.5931672220104318	1.8087671901525435	0.46399999999999997	1340
G_1872	1.5891134227994999	0.5395034116108223	1.546602793095745	0.5596	1101
G_1873	3.102051483022935	0.7916723165563743	3.1127375377532798	0.35760000000000003	1606
G_1874	1.3718872199241738	0.4530784389569831	1.2979270270823386	0.6168	958
G_1875	1.2046862993578764	0.3742773878963758	1.1278448185045205	0.6992	752
G_1876	1.349154835685218	0.44970341243501344	1.2740575083815149	0.5840000000000001	1040
G_1877	1.068366710600391	0.3101324282232672	1.0353300782363832	0.9116	221
G_1878	1.8543976350641804	0.6012025290480933	1.84060646572815	0.39359999999999995	1516
G_1879	1.4688092600885407	0.4810963357430177	1.415490101987396	0.4032	1492
G_1880	1.0906072836731564	0.3172257693905139	1.0226763629472266	0.77	575
G_1881	1.3430643278563572	0.4598822168279522	1.269438600580208	0.6576	856
G_1882	1.6921720978274668	0.5835330317699914	1.67970134161087	0.6828000000000001	793
G_1883	2.660662932076645	0.6599927364327278	2.684634012564085	0.6175999999999999	956
G_1884	1.2197983540421649	0.39967867525376505	1.1458146549050816	0.7664	584
G_1885	1.2667736327299524	0.439508184090755	1.1862553536754092	0.69	775
G_1886	1.3076467789485744	0.42493898340288255	1.2462830999180885	0.6052	987
G_1887	1.1325041936102584	0.35137250390536695	1.0733964998404733	0.854	365
G_1888	1.3227973895689096	0.4517642019733614	1.2297658110155931	0.6764	809
G_1889	2.454898544379127	0.7060092046725548	2.471688975256698	0.4696	1326
G_1890	1.7975402391493767	0.6122441159046553	1.7780047337854246	0.4848	1288
G_1891	1.1537443203283027	0.3522332437048778	1.0724159847883796	0.7584	604
G_1892	2.5644557878653824	0.6728382806004563	2.5919543739282087	0.41879999999999995	1453
G_1893	1.6819316750936915	0.5836673522263033	1.633879047593246	0.4124	1469
G_1894	1.7871640810098022	0.6128675963993113	1.7477350762755917	0.5076	1231
G_1895	2.8011607588859992	0.7102408432633448	2.83562602688454	0.22360000000000002	1941
G_1896	1.3116118414642892	0.4538034259483789	1.2337482080904452	0.6859999999999999	785
G_1897	1.4323028547284296	0.5142180616166586	1.3454989922037055	0.6844	789
G_1898	1.3177219597104326	0.4409832785060094	1.2356204450633526	0.606	985
G_1899	1.0487304253436216	0.30465223513819717	0.9953303969271304	0.8384	404
G_1900	1.2540049362263759	0.4207313820060879	1.171913552360717	0.7588	603
G_1901	1.129488921252402	0.34707057061771934	1.0632388256955287	0.8004	499
G_1902	2.866745731969287	0.7731691550436437	2.9054257538341086	0.34240000000000004	1644
G_1903	1.9041764902755314	0.6279374428008302	1.884607594051861	0.5207999999999999	1198
G_1904	1.1160555357057529	0.3417769069017052	1.064108351001949	0.8916	271
G_1905	1.4180587716219089	0.46730405937653763	1.3557757751791528	0.5588	1103
G_1906	2.2135840306715964	0.7103136990181915	2.2010738202605715	0.43799999999999994	1405
G_1907	1.0987321642738686	0.3278117885426517	1.0246760823374268	0.8104	474
G_1908	1.0798153839058795	0.3097717696910425	1.008580036816814	0.8572	357
G_1909	1.7073296725606144	0.5809113267028222	1.6784598321556474	0.5316000000000001	1171
G_1910	2.218523140868184	0.6685774883628878	2.233530508295726	0.5087999999999999	1228
G_1911	1.1100267394548544	0.31937289210526726	1.0622469813635205	0.7516	621
G_1912	1.853620329657352	0.6396200827888697	1.8125801238996413	0.5628	1093
G_1913	2.0661158846036844	0.7240918839637713	2.0550856618728437	0.5576	1106
G_1914	1.7154931391474844	0.5669064932267813	1.6966887969420341	0.47919999999999996	1302
G_1915	1.431683940053134	0.5171152669415843	1.331797254692041	0.5824	1044
G_1916	1.1545979859685604	0.35490528529641147	1.0823475694253515	0.8192	452
G_1917	1.476724535411847	0.4929843568501241	1.393727656359346	0.5444	1139
G_1918	1.8287637525312983	0.5843778364096043	1.8081968098531185	0.2956	1761
G_1919	1.6651679457565685	0.5784728667508134	1.6304032112697977	0.5084	1229
G_1920	1.5169713125178546	0.5133566271666252	1.4585229364862926	0.4044	1489
G_1921	1.5377748242485831	0.5482986613711835	1.4921602637540847	0.6172	957
G_1922	1.3529282765788677	0.46346504095613933	1.269530668166178	0.6512	872
G_1923	1.854815476346184	0.6139738864439203	1.8373985691536479	0.4192	1452
G_1924	1.2102834909810356	0.39646604577864836	1.1127825611020379	0.8192	452
G_1925	1.282521536518303	0.43149351056592644	1.1995344975363735	0.654	865
G_1926	1.1066800082325072	0.3171355119782651	1.0544758417656457	0.8024	494
G_1927	1.3420355093252954	0.47018954473211	1.2558074652210742	0.7752	562
G_1928	1.8588435505052485	0.623819640818922	1.8483013832006847	0.3712	1572
G_1929	1.5797766853794406	0.542910881750999	1.5387978511661113	0.4888	1278
G_1930	1.1650949935939772	0.3437867898167574	1.102359616393718	0.6355999999999999	911
G_1931	1.2783769057220722	0.4105239703518086	1.2133165770732028	0.5932	1017
G_1932	2.3302447050241817	0.706579115835902	2.335511416501999	0.364	1590
G_1933	1.9352160307388875	0.6310352706063369	1.9418071892216937	0.43200000000000005	1420
G_1934	1.3496873045293194	0.44300144080172604	1.2825611929567717	0.6504	874
G_1935	3.3553516298931965	0.7853924440734567	3.3835945816555757	0.3992	1502
G_1936	2.2585884808704635	0.6763550743785922	2.289815845233971	0.508	1230
G_1937	2.2173744999401253	0.6653009998275002	2.2324769217104605	0.2884	1779
G_1938	1.2338038800532265	0.3968016671498291	1.168159161994577	0.7408	648
G_1939	1.2509997085593938	0.401511881661475	1.19006129893698	0.5916	1021
G_1940	1.2969569575762636	0.440663630194024	1.2133999046494177	0.6472	882
G_1941	1.5822434560398786	0.5528049352263515	1.5397557257413963	0.46440000000000003	1339
G_1942	1.3744180116791571	0.4572409045437599	1.308077471006699	0.5892	1027
G_1943	1.7899827872126333	0.5941713393342019	1.767859593695401	0.38560000000000005	1536
G_1944	1.5252268610259618	0.5178540372969805	1.464928401415727	0.4676	1331
G_1945	1.4799147133652832	0.4945526084694762	1.4236712316182072	0.5591999999999999	1102
G_1946	1.217143943200116	0.3913645124470966	1.1458900061326995	0.7032	742
G_1947	1.1808626947171725	0.3653978480553218	1.109666667442092	0.8096	476
G_1948	1.233736080505703	0.4022356802987859	1.165493890040869	0.712	720
G_1949	1.5915794208479876	0.5354701266433503	1.566987111405394	0.5456	1136
G_1950	1.6766041040490205	0.5639752958590493	1.6369609812366075	0.624	940
G_1951	1.7310588413442398	0.6011922853024326	1.6916993193360697	0.46919999999999995	1327
G_1952	2.0247569916526755	0.6199989350861083	2.0142869724710333	0.4484	1379
G_1953	1.1734892687402583	0.35749086675565794	1.1239041357754396	0.7216	696
G_1954	1.2855477807313802	0.417716484361665	1.2375280339565935	0.8628	343
G_1955	1.1045812586060055	0.31873415576947794	1.049172562929882	0.7572	607
G_1956	1.4841944879978421	0.5026945264540619	1.410238897704105	0.6619999999999999	845
G_1957	2.585544695803446	0.725227970081719	2.626748977345115	0.36160000000000003	1596
G_1958	1.8920125093809723	0.6469552449431638	1.8713284837782016	0.40280000000000005	1493
G_1959	2.3973999206331573	0.7321504438463692	2.4128006753656166	0.272	1820
G_1960	1.9126682899212728	0.6761762441053504	1.8773761793890775	0.44279999999999997	1393
G_1961	1.1282075116058754	0.34328458279070595	1.0593459693139633	0.7816	546
G_1962	2.8162152878978373	0.646892440045138	2.8721385329603493	0.4104	1474
G_1963	2.943057731543241	0.7231918513262227	2.9731972998106126	0.5816	1046
G_1964	2.309147409854727	0.6891975112068552	2.320914643409108	0.596	1010
G_1965	1.2683137169661274	0.3912438020603485	1.195071377948936	0.6012	997
G_1966	2.0518527180636825	0.6667150218578007	2.084401070571074	0.30400000000000005	1740
G_1967	3.62454355898714	0.7362115426942707	3.672873618340698	0.358	1605
G_1968	1.2108464936045116	0.3928150885347321	1.1345277510542051	0.7188	703
G_1969	1.6778045046095165	0.5837153623579925	1.6455963296976317	0.542	1145
G_1970	1.1883592649783692	0.3843861160916268	1.0984789731099869	0.7444	639
G_1971	2.898963218558325	0.7104359733426384	2.9342534333519303	0.20679999999999998	1983
G_1972	1.3086887673484113	0.4461696699786344	1.220173243903085	0.5751999999999999	1062
G_1973	1.416114962253106	0.4980411072099153	1.3404811315642986	0.6504	874
G_1974	1.431166407170898	0.5092161532467776	1.3180096617239263	0.5684	1079
G_1975	1.5172427727124325	0.5042666292591733	1.4769391540352048	0.53	1175
G_1976	1.8725027345239824	0.639209507974375	1.8257953841843184	0.4516	1371
G_1977	1.770149826784351	0.6341144238839578	1.7107932137267117	0.532	1170
G_1978	1.4660851599506264	0.5257100039923446	1.412878904565278	0.6552	862
G_1979	1.4687075498063773	0.48184779007848827	1.4083112518489314	0.5216000000000001	1196
G_1980	1.302362531000355	0.419132971173398	1.2315671987304346	0.5476	1131
G_1981	3.5342531503455596	0.7208693681112947	3.5682910491018527	0.484	1290
G_1982	1.376763415693427	0.4425756549835497	1.3045597848532382	0.6944	764
G_1983	1.660147271549615	0.578179374488291	1.6429842069078289	0.45720000000000005	1357
G_1984	2.235547785161695	0.6916200285950234	2.239674212717022	0.5831999999999999	1042
G_1985	2.581215009280979	0.761090074494623	2.6055880701758567	0.46919999999999995	1327
G_1986	1.7212722803481124	0.5654130489959172	1.6989754387248395	0.548	1130
G_1987	1.4584487464729952	0.49949202576450463	1.3679777485945843	0.5740000000000001	1065
G_1988	1.5465452810224867	0.5290989746146898	1.4940779862721993	0.696	760
G_1989	1.4665380849916039	0.49942386789389026	1.4051684184338267	0.5728	1068
G_1990	2.258884694347256	0.6447121993908059	2.317134334596356	0.5476	1131
G_1991	1.2169145268643289	0.359559906763299	1.1578769913170435	0.7056	736
G_1992	1.8307248764514168	0.6030769626128004	1.789886926392649	0.546	1135
G_1993	1.7835369397652525	0.5918622222299742	1.759249711094322	0.39680000000000004	1508
G_1994	2.714616896680223	0.7200006939233456	2.732611553158771	0.5784	1054
